Imdb_id,Genre,Title,Description,Director,Release_date,Release_Year,Revenue,Runtime,Ratings,Votes
tt1702439,"Drama,Romance,Thriller",Safe Haven,"A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her.",Lasse Hallström,2013-02-07,2013,8.447207E7,115.0,6.800000000000001,42802.5
tt1583421,"Action,Adventure,Sci-Fi",G.I. Joe: Retaliation,"Framed for crimes against the country, the G.I. Joe team is terminated by Presidential order. This forces the G.I. Joes into not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.",Jon M. Chu,2013-03-26,2013,2.47193139E8,110.0,5.6,77595.0
tt2302755,"Action,Thriller",Olympus Has Fallen,"When the White House (Secret Service Code: Olympus) is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.",Antoine Fuqua,2013-03-20,2013,1.2996282E8,119.5,6.35,109002.0
tt1763303,"Comedy,Drama,Romance",The First Time,"Dave, a high school senior, spends most of his time pining away over a girl he can’t have. Aubrey, a junior with artistic aspirations, has a hot boyfriend who doesn’t quite understand her or seem to care. Although they go to different schools, Dave and Aubrey find themselves at the same party. When both head outside to get some air, they meet. A casual conversation sparks an instant connection, and, over the course of a weekend, things turn magical, romantic, complicated, and funny as Aubrey and Dave discover what it's like to fall in love for the first time.",Jon Kasdan,2012-10-19,2012,10000.0,95.0,7.0,27376.0
tt1517260,"Action,Adventure,Romance",The Host,"A parasitic alien soul is injected into the body of Melanie Stryder. Instead of carrying out her race's mission of taking over the Earth, Wanda (as she comes to be called) forms a bond with her host and sets out to aid other free humans.",Andrew Niccol,2013-03-22,2013,4.49736005E7,125.0,5.95,49355.5
tt1288558,"Fantasy,Horror",Evil Dead,"Evil Dead, the fourth installment of the Evil Dead franchise, serving as both a reboot and as a loose continuation of the series, features Mia, a young woman struggling with sobriety, heads to a remote cabin with a group of friends where the discovery of a Book of the Dead unwittingly summon up dormant demons which possess the youngsters one by one.",Fede Alvarez,2013-04-05,2013,7.5891476E7,91.0,6.45,67433.5
tt1924429,"Crime,Drama,Mystery",Trance,"A fine art auctioneer mixed up with a gang, joins forces with a hypnotherapist to recover a lost painting. As boundaries between desire, reality and hypnotic suggestion begin to blur, the stakes rise faster than anyone could have anticipated.",Danny Boyle,2013-03-27,2013,1.32907845E7,101.0,6.75,49058.0
tt1483013,"Action,Adventure,Mystery",Oblivion,"Jack Harper is one of the last few drone repairmen stationed on Earth.  Part of a massive operation to extract vital resources after decades of war with a terrifying threat known as the Scavs, Jack’s mission is nearly complete.  His existence is brought crashing down when he rescues a beautiful  stranger from a downed spacecraft.  Her arrival triggers a chain of events that  forces him to question everything he knows and puts the fate of humanity in his hands.",Joseph Kosinski,2013-04-10,2013,1.87594286E8,124.0,6.7,207493.5
tt0453562,"Biography,Drama,Sport",42,"The powerful story of Jackie Robinson, the legendary baseball player who broke Major League Baseball’s color barrier when he joined the roster of the Brooklyn Dodgers. The film follows the innovative Dodgers’ general manager Branch Rickey, the MLB executive who first signed Robinson to the minors and then helped to bring him up to the show.",Brian Helgeland,2013-04-12,2013,9.50101065E7,128.0,7.15,35227.0
tt1980209,"Comedy,Crime,Drama",Pain & Gain,"Daniel Lugo, manager of the Sun Gym in 1990s Miami, decides that there is only one way to achieve his version of the American dream: extortion. To achieve his goal, he recruits musclemen Paul and Adrian as accomplices. After several failed attempts, they abduct rich businessman Victor Kershaw and convince him to sign over all his assets to them. But when Kershaw makes it out alive, authorities are reluctant to believe his story.",Michael Bay,2013-04-18,2013,6.80226455E7,129.5,6.3,85235.0
tt1245492,"Comedy,Fantasy",This Is the End,"While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.",Evan Goldberg,2013-06-12,2013,1.13755661E8,107.0,6.4,165116.0
tt1343092,"Drama,Romance",The Great Gatsby,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",Baz Luhrmann,2013-05-10,2013,2.479252095E8,143.0,7.3,194993.5
tt1408101,"Action,Adventure,Sci-Fi",Star Trek Into Darkness,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",J.J. Abrams,2013-05-05,2013,3.48062623E8,132.0,7.6,211071.0
tt2234155,Comedy,The Internship,Two recently laid-off men in their 40s try to make it as interns at a successful Internet company where their managers are in their 20s.,Shawn Levy,2013-06-07,2013,4.4335E7,119.0,6.199999999999999,84016.5
tt1815862,"Action,Adventure,Sci-Fi",After Earth,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",M. Night Shyamalan,2013-05-30,2013,1.521815635E8,100.0,4.95,84545.5
tt1670345,"Crime,Mystery,Thriller",Now You See Me,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,Louis Leterrier,2013-05-29,2013,1.17699447E8,115.0,7.3,248979.5
tt0770828,"Action,Adventure,Fantasy",Man of Steel,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",Zack Snyder,2013-06-12,2013,4.76932759E8,143.0,6.8,291736.0
tt2179116,"Adventure,Comedy,Drama",The Kings of Summer,"Joe Toy, on the verge of adolescence, finds himself increasingly frustrated by his single father, Frank's attempts to manage his life. Declaring his freedom once and for all, he escapes to a clearing in the woods with his best friend, Patrick, and a strange kid named Biaggio. He announces that they are going to build a house there, free from responsibility and parents. Once their makeshift abode is finished, the three young men find themselves masters of their own destiny, alone in the woods.",Jordan Vogt-Roberts,2013-01-19,2013,645000.0,94.0,7.1,33040.0
tt2184339,"Horror,Sci-Fi,Thriller",The Purge,"Given the country's overcrowded prisons, the U.S. government begins to allow 12-hour periods of time in which all illegal activity is legal. During one of these free-for-alls, a family must protect themselves from a home invasion.",James DeMonaco,2013-05-31,2013,7.68743135E7,85.5,5.85,78543.0
tt1453405,"Animation,Adventure,Comedy",Monsters University,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,Dan Scanlon,2013-06-20,2013,5.060248035E8,104.0,7.15,127870.5
tt1663662,"Action,Adventure,Sci-Fi",Pacific Rim,"When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.",Guillermo del Toro,2013-07-11,2013,2.54696453E8,131.0,6.85,202711.0
tt1924396,"Crime,Drama,Mystery",La migliore offerta,"Virgil Oldman is a world renowned antiques expert and auctioneer. An eccentric genius, he leads a solitary life, going to extreme lengths to keep his distance from the messiness of human relationships. When appointed by the beautiful but emotionally damaged Claire to oversee the valuation and sale of her family’s priceless art collection, Virgil allows himself to form an attachment to her – and soon he is engulfed by a passion which will rock his bland existence to the core.",Giuseppe Tornatore,2013-01-01,2013,9672936.5,127.5,7.75,39352.5
tt0816711,"Action,Adventure,Horror",World War Z,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",Marc Forster,2013-06-20,2013,3.671075E8,116.0,6.85,250251.0
tt1535108,"Action,Drama,Sci-Fi",Elysium,"In the year 2159, two classes of people exist: the very wealthy who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Rhodes (Jodie Foster), a hard line government ofﬁcial, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn’t stop the people of Earth from trying to get in, by any means they can. When unlucky Max (Matt Damon) is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life, but could bring equality to these polarized worlds.",Neill Blomkamp,2013-08-07,2013,286140700,109.0,6.5,181221.0
tt1690953,"Animation,Adventure,Comedy",Despicable Me 2,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,Pierre Coffin,2013-06-25,2013,6.694059425E8,98.0,7.2,154783.0
tt2334879,"Action,Drama,Thriller",White House Down,"Capitol Policeman John Cale has just been denied his dream job with the Secret Service of protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.",Roland Emmerich,2013-06-27,2013,1.392333685E8,131.0,6.35,87615.0
tt1213663,"Action,Comedy,Sci-Fi",The World's End,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,Edgar Wright,2013-07-18,2013,3.60446435E7,109.0,6.85,100816.5
tt2404463,"Action,Comedy,Crime",The Heat,"Uptight and straight-laced, FBI Special Agent Sarah Ashburn is a methodical investigator with a reputation for excellence--and hyper-arrogance. Shannon Mullins, one of Boston P.D.'s finest, is foul-mouthed and has a very short fuse, and uses her gut instinct and street smarts to catch the most elusive criminals. Neither has ever had a partner, or a friend for that matter. When these two wildly incompatible law officers join forces to bring down a ruthless drug lord, they become the last thing anyone expected: Buddies.",Paul Feig,2013-06-27,2013,1.5912709E8,117.0,6.55,70873.0
tt1210819,"Action,Adventure,Western",The Lone Ranger,"The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.",Gore Verbinski,2013-07-03,2013,8.9289955E7,149.5,6.2,96608.0
tt1714206,"Comedy,Drama,Romance",The Spectacular Now,A hard-partying high school senior's philosophy on life changes when he meets the not-so-typical nice girl.,James Ponsoldt,2013-08-02,2013,6852305.5,95.0,6.949999999999999,58412.5
tt1457767,"Horror,Mystery,Thriller",The Conjuring,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",James Wan,2013-07-18,2013,2.276950705E8,112.0,7.45,166737.0
tt1430132,"Action,Adventure,Sci-Fi",The Wolverine,"Wolverine faces his ultimate nemesis - and tests of his physical, emotional, and mortal limits - in a life-changing voyage to modern-day Japan.",James Mangold,2013-07-23,2013,2.739953365E8,126.0,6.5,179736.0
tt2334873,Drama,Blue Jasmine,"Jasmine French used to be on the top of the heap as a New York socialite, but now is returning to her estranged sister in San Francisco utterly ruined. As Jasmine struggles with her haunting memories of a privileged past bearing dark realities she ignored, she tries to recover in her present. Unfortunately, it all proves a losing battle as Jasmine's narcissistic hangups and their consequences begin to overwhelm her. In doing so, her old pretensions and new deceits begin to foul up everyone's lives, especially her own.",Woody Allen,2013-07-25,2013,6.63031075E7,98.0,7.15,80859.0
tt1854564,"Adventure,Family,Fantasy",Percy Jackson: Sea of Monsters,"In their quest to confront the ultimate evil, Percy and his friends battle swarms of mythical creatures to find the mythical Golden Fleece and to stop an ancient evil from rising.",Thor Freudenthal,2013-08-07,2013,1.215693755E8,106.0,5.9,46684.5
tt1723121,"Comedy,Crime",We're the Millers,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,Rawson Marshall Thurber,2013-08-07,2013,2.101820595E8,110.0,6.9,168960.0
tt2191701,Comedy,Grown Ups 2,"The all-star comedy cast from Grown Ups returns (with some exciting new additions) for more summertime laughs. Lenny (Adam Sandler) has relocated his family back to the small town where he and his friends grew up. This time around, the grown ups are the ones learning lessons from their kids on a day notoriously full of surprises: the last day of school.",Dennis Dugan,2013-07-11,2013,1.90327139E8,100.5,5.6,57831.0
tt1650554,"Action,Comedy,Crime",Kick-Ass 2,"After Kick-Ass’ insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes. When these amateur superheroes are hunted down by Red Mist — reborn as The Mother Fucker — only the blade-wielding Hit-Girl can prevent their annihilation.",Jeff Wadlow,2013-07-17,2013,4.4725E7,103.0,6.449999999999999,108550.0
tt1411250,"Action,Sci-Fi,Thriller",Riddick,"Betrayed by his own kind and left for dead on a desolate planet, Riddick fights for survival against alien predators and becomes more powerful and dangerous than ever before. Soon bounty hunters from throughout the galaxy descend on Riddick only to find themselves pawns in his greater scheme for revenge. With his enemies right where he wants them, Riddick unleashes a vicious attack of vengeance before returning to his home planet of Furya to save it from destruction.",David Twohy,2013-09-02,2013,7.01686475E7,119.0,6.300000000000001,67082.0
tt1538403,"Action,Fantasy,Horror",The Mortal Instruments: City of Bones,"In New York City, Clary Fray, a seemingly ordinary teenager, learns that she is descended from a line of Shadowhunters — half-angel warriors who protect humanity from evil forces. After her mother disappears, Clary joins forces with a group of Shadowhunters and enters Downworld, an alternate realm filled with demons, vampires, and a host of other creatures. Clary and her companions must find and protect an ancient cup that holds the key to her mother's future.",Harald Zwart,2013-08-21,2013,6.08677105E7,130.0,6.050000000000001,56981.0
tt1327773,"Biography,Drama",The Butler,"A look at the life of Cecil Gaines who served eight presidents as the White House's head butler from 1952 to 1986, and had a unique front-row seat as political and racial history was made.",Lee Daniels,2013-08-16,2013,1.162760875E8,132.0,7.2,47228.0
tt2194499,"Comedy,Drama,Fantasy",About Time,"The night after another unsatisfactory New Year party, Tim's father tells his son that the men in his family have always had the ability to travel through time. Tim can't change history, but he can change what happens and has happened in his own life – so he decides to make his world a better place... by getting a girlfriend. Sadly, that turns out not to be as easy as he thinks.",Richard Curtis,2013-08-16,2013,5.11952245E7,123.0,7.8,111870.0
tt2218003,"Crime,Drama,Mystery",Closed Circuit,"A terrorist attack in London results in the capture of suspect Farroukh Erdogan (Denis Moschitto). The attorney general appoints Claudia Simmons-Howe (Rebecca Hall) as special advocate on Erdogan's legal team. On the eve of the trial, Erdogan's lawyer dies, and a new defense attorney, Martin Rose (Eric Bana), steps in. Martin and Claudia are former lovers, a fact which must remain hidden. As Martin assembles his case, he uncovers a sinister conspiracy, placing him and Claudia in danger.",John Crowley,2013-08-28,2013,5740200.5,96.0,6.0,9305.5
tt1454468,"Drama,Sci-Fi,Thriller",Gravity,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",Alfonso Cuarón,2013-09-27,2013,4.952363525E8,91.0,7.55,313984.0
tt1486834,"Comedy,Romance",What If,"Wallace, a medical school dropout, has been repeatedly burned by bad relationships. So while everyone around him, including his roommate Allan, seems to be finding the perfect partner, Wallace decides to put his love life on hold.  It is then that he meets Chantry, an animator who lives with her long term boyfriend Ben.  Wallace and Chantry form an instant connection, striking up a close friendship. But there is no denying the chemistry between them, leading the pair to wonder:  what if the love of your life is actually your best friend?",Michael Dowse,2013-09-07,2013,5648500.0,95.5,6.75,27965.5
tt1392214,"Crime,Drama,Mystery",Prisoners,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",Denis Villeneuve,2013-09-18,2013,9.15433435E7,153.0,8.0,217184.0
tt1206543,"Crime,Drama,Thriller",Out of the Furnace,"Two brothers live in the economically-depressed Rust Belt, when a cruel twist of fate lands one in prison. His brother is then lured into one of the most violent crime rings in the Northeast.",Scott Cooper,2013-12-06,2013,1.3365E7,116.0,6.65,44780.0
tt1979320,"Action,Biography,Drama",Rush,A biographical drama centered on the rivalry between Formula 1 drivers James Hunt and Niki Lauda during the 1976 Formula One motor-racing season.,Ron Howard,2013-09-02,2013,5.8573812E7,123.0,7.9,171016.0
tt2404311,"Comedy,Crime,Thriller",The Family,"The Manzoni family, a notorious mafia clan, is relocated to Normandy, France under the witness protection program, where fitting in soon becomes challenging as their old habits die hard.",Luc Besson,2013-09-13,2013,3.69071125E7,111.0,6.199999999999999,46960.0
tt2229499,"Comedy,Drama,Romance",Don Jon,"A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.",Joseph Gordon-Levitt,2013-07-26,2013,1.224E7,90.0,6.25,100840.5
tt1535109,"Biography,Drama,Thriller",Captain Phillips,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",Paul Greengrass,2013-10-10,2013,1.0105E8,134.0,7.699999999999999,174324.5
tt1450321,"Comedy,Crime,Drama",Filth,A bigoted junkie cop suffering from bipolar disorder and drug addiction manipulates and hallucinates his way through the festive season in a bid to secure promotion and win back his wife and daughter.,Jon S. Baird,2013-09-23,2013,4572132.0,97.0,6.949999999999999,40964.5
tt1211956,"Action,Crime,Mystery",Escape Plan,"Ray Breslin is the world's foremost authority on structural security. After analyzing every high security prison and learning a vast array of survival skills so he can design escape-proof prisons, his skills are put to the test. He's framed and incarcerated in a master prison he designed himself. He needs to escape and find the person who put him behind bars.",Mikael Håfström,2013-10-09,2013,7.40175555E7,115.0,6.7,94846.0
tt1939659,"Drama,Horror",Carrie,"A reimagining of the classic horror tale about Carrie White, a shy girl outcast by her peers and sheltered by her deeply religious mother, who unleashes telekinetic terror on her small town after being pushed too far at her senior prom.",Kimberly Peirce,2013-10-16,2013,5.8832144E7,100.0,5.85,57388.5
tt2193215,"Crime,Drama,Thriller",The Counselor,A rich and successful lawyer named Counselor is about to get married to his fiancée but soon meets up with the middle-man known as Westray who tells him his drug trafficking plan has taken a horrible twist and now he must protect himself and his soon bride-to-be lover as the truth of the drug business uncovers and targets become chosen.,Ridley Scott,2013-10-25,2013,4.3989667E7,117.0,5.15,42825.5
tt2024544,"Biography,Drama,History",12 Years a Slave,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",Steve McQueen,2013-10-18,2013,1.21835E8,134.0,8.0,245062.5
tt1731141,"Action,Sci-Fi",Ender's Game,"Based on the classic novel by Orson Scott Card, Ender's Game is the story of the Earth's most gifted children training to defend their homeplanet in the space wars of the future.",Gavin Hood,2013-10-23,2013,9.35985955E7,114.0,6.65,98295.0
tt1981115,"Action,Adventure,Fantasy",Thor: The Dark World,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",Alan Taylor,2013-10-29,2013,4.25465701E8,112.0,6.9,224228.5
tt0790636,"Biography,Drama",Dallas Buyers Club,"Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with HIV/AIDS and given thirty days to live.",Jean-Marc Vallée,2013-09-07,2013,4.12491425E7,117.0,7.95,177887.0
tt1951264,"Action,Adventure,Mystery",The Hunger Games: Catching Fire,"Katniss Everdeen has returned home safe after winning the 74th Annual Hunger Games along with fellow tribute Peeta Mellark. Winning means that they must turn around and leave their family and close friends, embarking on a Victor's Tour of the districts. Along the way Katniss senses that a rebellion is simmering, but the Capitol is still very much in control as President Snow prepares the 75th Annual Hunger Games (The Quarter Quell) - a competition that could change Panem forever.",Francis Lawrence,2013-11-15,2013,6.36036726E8,146.0,7.5,266151.0
tt1170358,"Adventure,Fantasy",The Hobbit: The Desolation of Smaug,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",Peter Jackson,2013-12-11,2013,6.0838E8,161.0,7.75,259188.5
tt2294629,"Animation,Adventure,Comedy",Frozen,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",Chris Buck,2013-11-27,2013,8.374795045E8,102.0,7.4,228667.0
tt0993846,"Biography,Comedy,Crime",The Wolf of Wall Street,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",Martin Scorsese,2013-12-25,2013,2.54435347E8,180.0,8.05,435951.0
tt1800241,"Crime,Drama",American Hustle,"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild FBI agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and mafia.",David O. Russell,2013-12-12,2013,2.006459035E8,138.0,7.05,190978.0
tt0359950,"Adventure,Comedy,Drama",The Secret Life of Walter Mitty,A timid magazine photo manager who lives life vicariously through daydreams embarks on a true-life adventure when a negative goes missing.,Ben Stiller,2013-12-18,2013,1.23181661E8,114.0,7.15,126545.0
tt1798709,"Drama,Romance,Sci-Fi",Her,"In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theordore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",Spike Jonze,2013-12-18,2013,3.64556255E7,126.0,7.95,197373.0
tt1091191,"Action,Biography,Drama",Lone Survivor,"Based on the failed June 28, 2005 mission Operation Red Wing. Four members of SEAL Team 10, were tasked with the mission to capture or kill notorious Taliban leader, Ahmad Shah. Only one member of the team survived.",Peter Berg,2013-12-24,2013,1.371828005E8,121.0,7.45,110272.5
tt2140373,"Biography,Comedy,Drama",Saving Mr. Banks,Author P.L. Travers travels from London to Hollywood as Walt Disney Pictures adapts her novel Mary Poppins for the big screen.,John Lee Hancock,2013-11-16,2013,9.792229E7,125.0,7.4,63474.5
tt1706620,"Action,Drama,Sci-Fi",Snowpiercer,"In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer, a train that travels around the globe via a perpetual-motion engine.",Bong Joon Ho,2013-08-01,2013,4.5659456E7,126.0,6.85,100979.0
tt1205537,"Action,Drama,Thriller",Jack Ryan: Shadow Recruit,"Jack Ryan, as a young covert CIA analyst, uncovers a Russian plot to crash the U.S. economy with a terrorist attack.",Kenneth Branagh,2014-01-15,2014,5.05495535E7,105.0,6.050000000000001,52437.5
tt1840309,"Adventure,Mystery,Sci-Fi",Divergent,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",Neil Burger,2014-03-14,2014,2.197889475E8,139.0,6.800000000000001,183438.5
tt2316411,"Mystery,Thriller",Enemy,A mild-mannered college professor discovers a look-alike actor and delves into the other man's private affairs.,Denis Villeneuve,2013-12-31,2013,2203363.0,91.0,6.800000000000001,56442.0
tt1490017,"Animation,Action,Adventure",The Lego Movie,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from gluing the universe together.",Phil Lord,2014-02-06,2014,3.63460346E8,100.0,7.65,134817.5
tt1234721,"Action,Crime,Sci-Fi",RoboCop,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",José Padilha,2014-01-30,2014,1.506494825E8,109.5,5.95,96609.0
tt2382009,Drama,Nymphomaniac: Vol. II,The continuation of Joe's sexually dictated life delves into the darker aspects of her adult life and what led to her being in Seligman's care.,Lars von Trier,2013-12-25,2013,1278583.5,123.0,6.65,33322.0
tt2318092,"Drama,Romance",Endless Love,A privileged girl and a charismatic boy's instant desire sparks a love affair made only more reckless by parents trying to keep them apart.,Shana Feste,2014-02-12,2014,2.873396E7,103.5,6.5,17121.5
tt2278388,"Adventure,Comedy,Drama",The Grand Budapest Hotel,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",Wes Anderson,2014-02-26,2014,1.16835159E8,99.0,8.05,267762.5
tt1800246,"Comedy,Romance",That Awkward Moment,"Best pals Jason and Daniel indulge in casual flings and revel in their carefree, unattached lives. After learning that the marriage of their friend Mikey is over, they gladly welcome him back into their circle. The three young men make a pact to have fun and avoid commitment. However, when all three find themselves involved in serious relationships, they must keep their romances secret from one another.",Tom Gormican,2014-01-29,2014,2.6049541E7,94.0,6.15,41421.5
tt0816692,"Adventure,Drama,Sci-Fi",Interstellar,Interstellar chronicles the adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,Christopher Nolan,2014-11-05,2014,4.315550085E8,169.0,8.35,529467.0
tt2172934,"Action,Drama,Thriller",3 Days to Kill,"A dangerous international spy is determined to give up his high stakes life to finally build a closer relationship with his estranged wife and daughter. But first, he must complete one last mission - even if it means juggling the two toughest assignments yet: hunting down the world's most ruthless terrorist and looking after his teenage daughter for the first time in ten years, while his wife is out of town.",McG,2014-02-14,2014,4.16439995E7,115.0,6.1,37231.5
tt1253863,"Action,Drama,Fantasy",300: Rise of an Empire,"Based on Frank Miller's latest graphic novel Xerxes and told in the breathtaking visual style of the blockbuster 300, this new chapter of the epic saga takes the action to a fresh battlefield--on the sea--as Greek general Themistokles attempts to unite all of Greece by leading the charge that will change the course of the war. 300: Rise of an Empire pits Themistokles against the massive invading Persian forces led by mortal-turned-god Xerxes and Artemesia, the vengeful commander of the Persian navy.",Noam Murro,2014-03-05,2014,2.219750255E8,102.0,6.15,120162.5
